volume_id,sample_count,supported_pixels,support_weight_sum,method,tau_hold,high_risk_prevalence,auprc,auroc
file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,U1,1.7366089820861816,0.4228582819532911,0.7945092000259387,0.8817383180042765
file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,U2a,1.7366089820861816,0.4228582819532911,0.4155210410055621,0.5375576447275289
file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,U2b,1.7366089820861816,0.4228582819532911,0.4715520058801364,0.6143710351060083
file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B1,1.7366089820861816,0.4228582819532911,0.6591398410651048,0.7971595613787075
file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B2,1.7366089820861816,0.4228582819532911,0.6539771974851109,0.7959265029646527
file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B3,1.7366089820861816,0.4228582819532911,0.4722217981007553,0.4898870657394484
file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B4,1.7366089820861816,0.4228582819532911,0.728464536030622,0.8044922359987159
file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B5,1.7366089820861816,0.4228582819532911,0.4232945333688662,0.5007169277167675
file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B6,1.7366089820861816,0.4228582819532911,0.6404705275922203,0.7989548297903715
file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,C0,1.7366089820861816,0.3265263699788741,0.7796684657957467,0.8855754430870384
file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,U1,1.7366089820861816,0.3265263699788741,0.7117259151633034,0.8494551901922517
file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,U2a,1.7366089820861816,0.3265263699788741,0.4098614606953186,0.658872063324801
file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,U2b,1.7366089820861816,0.3265263699788741,0.3930113002252213,0.672815087882356
file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B1,1.7366089820861816,0.3265263699788741,0.5431550682412996,0.7853976174610288
file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B2,1.7366089820861816,0.3265263699788741,0.5517300591628734,0.7947047999434199
file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B3,1.7366089820861816,0.3265263699788741,0.3473425880879843,0.47237146886171094
file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B4,1.7366089820861816,0.3265263699788741,0.5204728832020469,0.7571157675737054
file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B5,1.7366089820861816,0.3265263699788741,0.3267298785803949,0.5001783418128427
file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B6,1.7366089820861816,0.3265263699788741,0.5102477616569013,0.7623673440421632
file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,C0,1.7366089820861816,0.3360620166057861,0.813119345746677,0.9008260434440775
file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,U1,1.7366089820861816,0.3360620166057861,0.6482165056054303,0.8225450818095191
file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,U2a,1.7366089820861816,0.3360620166057861,0.3984812362896785,0.6396489384259549
file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,U2b,1.7366089820861816,0.3360620166057861,0.4384517446825138,0.7072831363528685
file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B1,1.7366089820861816,0.3360620166057861,0.6040847784002853,0.8026046107700546
file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B2,1.7366089820861816,0.3360620166057861,0.6075983463212742,0.8092443443955909
file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B3,1.7366089820861816,0.3360620166057861,0.4653720104545577,0.610510895344019
file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B4,1.7366089820861816,0.3360620166057861,0.563589727021737,0.7722452601062255
file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B5,1.7366089820861816,0.3360620166057861,0.336723475210228,0.5010597861999244
file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B6,1.7366089820861816,0.3360620166057861,0.5585608041910972,0.7877189943698765
file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,C0,1.7366089820861816,0.33632387248435164,0.8082573873880627,0.9048583092572442
file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,U1,1.7366089820861816,0.3363238724843516,0.7324884241626018,0.8466297020076312
file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,U2a,1.7366089820861816,0.3363238724843516,0.3744741581957965,0.61420482400051
file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,U2b,1.7366089820861816,0.3363238724843516,0.3878774548800939,0.6618178635367823
file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B1,1.7366089820861816,0.33632387248435164,0.5703919560268571,0.7797847992818632
file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B2,1.7366089820861816,0.33632387248435164,0.5721129062888876,0.7835984740256985
file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B3,1.7366089820861816,0.33632387248435164,0.47781342718215786,0.621696541245766
file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B4,1.7366089820861816,0.33632387248435164,0.5114590429789222,0.7402020903112667
file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B5,1.7366089820861816,0.33632387248435164,0.33729035264914703,0.5013443934104687
file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B6,1.7366089820861816,0.33632387248435164,0.5185935457390285,0.7593932164644539
file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,C0,1.7366089820861816,0.3000820832140566,0.7516543990121136,0.897317370741412
file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,U1,1.7366089820861816,0.3000820832140566,0.6490567425228129,0.8166650884825338
file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,U2a,1.7366089820861816,0.3000820832140566,0.3355150452237129,0.6046516208989243
file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,U2b,1.7366089820861816,0.3000820832140566,0.3413349270694299,0.6441561612819613
file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,B1,1.7366089820861816,0.3000820832140566,0.5453321077904153,0.7822900062237075
file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,B2,1.7366089820861816,0.3000820832140566,0.5510459693476704,0.7896649074189055
file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,B3,1.7366089820861816,0.3000820832140566,0.43054833535229015,0.5945314602594869
file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,B4,1.7366089820861816,0.3000820832140566,0.5048659035149519,0.7496990881594346
file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,B5,1.7366089820861816,0.3000820832140566,0.30031541974461345,0.500295451345374
file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,B6,1.7366089820861816,0.3000820832140566,0.5006840219837726,0.7660034932640026
file_brain_AXT2_205_6000022,14,2867200,723386.7183227539,C0,1.7366089820861816,0.3506984479248416,0.7439456115337489,0.8794035227016263
file_brain_AXT2_205_6000022,14,2867200,723386.7183227539,U1,1.7366089820861816,0.3506984479248416,0.6265304107537168,0.7888777976545336
file_brain_AXT2_205_6000022,14,2867200,723386.7183227539,U2a,1.7366089820861816,0.3506984479248416,0.4162803560481578,0.6545739523400729
file_brain_AXT2_205_6000022,14,2867200,723386.7183227539,U2b,1.7366089820861816,0.3506984479248416,0.4859859302684645,0.7352399400622023
file_brain_AXT2_205_6000022,14,2867200,723386.7183227539,B1,1.7366089820861816,0.3506984479248416,0.5941980516811474,0.789394958208371
file_brain_AXT2_205_6000022,14,2867200,723386.7183227539,B2,1.7366089820861816,0.3506984479248416,0.5987970340624919,0.7963637058832659
file_brain_AXT2_205_6000022,14,2867200,723386.7183227539,B3,1.7366089820861816,0.3506984479248416,0.38460955261767826,0.5049779545499752
file_brain_AXT2_205_6000022,14,2867200,723386.7183227539,B4,1.7366089820861816,0.3506984479248416,0.5499966844707864,0.7641698538339299
file_brain_AXT2_205_6000022,14,2867200,723386.7183227539,B5,1.7366089820861816,0.3506984479248416,0.35203819776721257,0.5013711271271123
file_brain_AXT2_205_6000022,14,2867200,723386.7183227539,B6,1.7366089820861816,0.3506984479248416,0.5771309622144172,0.7868435132642098
file_brain_AXT2_207_2070039,16,3276800,955408.600769043,C0,1.7366089820861816,0.30080066272364986,0.898522454199406,0.9515702967253776
file_brain_AXT2_207_2070039,16,3276800,955408.600769043,U1,1.7366089820861816,0.3008006627236498,0.7080165196849343,0.8596842044354751
file_brain_AXT2_207_2070039,16,3276800,955408.600769043,U2a,1.7366089820861816,0.3008006627236498,0.2799094900492571,0.5062074429846535
file_brain_AXT2_207_2070039,16,3276800,955408.600769043,U2b,1.7366089820861816,0.3008006627236498,0.2526288590719215,0.4502351894522585
file_brain_AXT2_207_2070039,16,3276800,955408.600769043,B1,1.7366089820861816,0.30080066272364986,0.427949187666115,0.643038295272681
file_brain_AXT2_207_2070039,16,3276800,955408.600769043,B2,1.7366089820861816,0.30080066272364986,0.4329370485598355,0.6506915559847648
file_brain_AXT2_207_2070039,16,3276800,955408.600769043,B3,1.7366089820861816,0.30080066272364986,0.42201696820494194,0.6284953653466361
file_brain_AXT2_207_2070039,16,3276800,955408.600769043,B4,1.7366089820861816,0.30080066272364986,0.5344492703867085,0.7751767166389043
file_brain_AXT2_207_2070039,16,3276800,955408.600769043,B5,1.7366089820861816,0.30080066272364986,0.30054759014593124,0.4988613941817715
